"StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","DistributionChannel","UserLanguage","Q5","Q7","Q8","Q12","Q13_1","Q13_2","Q13_3","Q13_4","Q13_5","Q13_6","Q13_7","Q13_8","Q13_9","Q13_10","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q11_1","Q11_2","Q11_3","Q11_4","Q11_5","Q11_6","Q17_1","Q17_2","Q17_3","Q17_4","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q20_1","Q20_2","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q22_1","Q22_2","Q22_3","Q22_4","Q22_5","Q23_1","Q23_2","Q23_3","Q23_4","Q23_5","Q23_6","Q23_7","Q23_8","Q24_1","Q24_2","Q24_3","Q24_4","Q24_5","Q25_1","Q25_2","Q25_3","Q25_4","Q25_5","Q26_1","Q26_2","Q27_1","Q27_2","SC0","SC1","SC2","SC3","SC4","SC5","id","Attention"
2018-12-04 00:02:47,2018-12-04 00:12:33,0,100,586,1,2018-12-04 00:12:34,"anonymous","EN",19,1,2,1,1,1,1,5,5,3,1,1,1,1,5,5,5,5,3,1,1,5,1,3,2,1,5,2,3,2,1,3,4,1,1,1,2,4,2,3,4,2,4,3,2,2,1,1,4,1,6,3,2,1,2,1,1,3,1,6,2,1,2,5,2,2,1,2,4,2,6,6,14,9,14,29,78,0,"19029","0"
2018-12-04 09:43:43,2018-12-04 09:51:47,0,100,484,1,2018-12-04 09:51:48,"anonymous","EN",21,2,2,1,1,1,2,5,5,1,1,1,1,1,5,5,5,3,4,1,1,5,1,1,1,1,1,1,1,2,2,2,3,2,2,2,4,1,1,6,1,3,4,1,1,6,6,1,2,1,5,5,5,5,6,1,1,1,1,1,1,1,1,5,1,1,1,6,6,1,6,6,6,11,6,28,84,0,"18993","0"
2018-12-04 13:20:56,2018-12-04 13:29:04,0,100,487,1,2018-12-04 13:29:04,"anonymous","EN",18,1,1,1,1,3,5,5,4,3,4,2,2,1,5,5,5,5,1,1,1,5,3,4,5,4,5,3,4,2,2,2,4,1,1,1,2,3,6,5,4,6,4,1,2,5,3,6,5,6,5,6,2,3,6,1,1,3,1,6,1,1,1,3,6,6,1,2,5,2,6,6,24,10,24,27,97,0,"19019","0"
2018-12-04 13:25:31,2018-12-04 13:35:37,0,100,606,1,2018-12-04 13:35:37,"anonymous","EN",18,2,1,1,3,4,3,5,5,5,3,2,4,2,5,5,5,5,5,1,5,5,4,3,2,3,2,2,2,1,2,2,3,1,2,2,2,2,2,4,2,2,4,1,1,5,5,2,6,1,6,6,4,3,5,1,2,4,2,3,2,1,6,4,3,5,1,3,6,5,6,6,16,8,16,35,98,0,"18916","0"
2018-12-04 18:14:06,2018-12-04 18:19:51,0,100,345,1,2018-12-04 18:19:51,"anonymous","EN",24,2,2,1,2,2,1,5,4,5,5,2,2,2,5,4,3,5,5,1,2,5,2,4,4,2,4,2,2,3,1,2,4,1,1,1,2,1,3,2,1,3,4,1,2,2,3,3,5,2,6,5,3,3,3,1,2,2,1,5,1,1,2,4,5,5,1,1,5,1,6,6,18,8,18,29,79,0,"13268","0"
2018-12-04 19:00:21,2018-12-04 19:06:08,0,100,347,1,2018-12-04 19:06:09,"anonymous","EN",20,2,1,1,1,1,2,5,5,5,3,1,1,2,5,5,5,5,5,1,5,5,4,4,4,5,4,3,3,3,1,2,2,1,1,1,3,2,2,6,1,1,4,1,2,3,4,1,2,1,5,6,4,5,5,3,3,5,2,3,2,2,2,3,4,3,1,4,6,4,6,6,24,8,24,35,92,1,"16457","1"
2018-12-04 19:08:53,2018-12-04 19:21:00,0,100,727,1,2018-12-04 19:21:01,"anonymous","EN",20,2,2,2,3,3,2,5,3,3,2,1,2,1,5,2,1,1,1,1,4,2,2,2,3,2,4,2,3,3,1,2,4,1,3,1,2,1,2,2,3,1,4,1,1,6,1,1,3,2,3,4,2,2,3,1,2,2,1,1,1,1,1,3,4,3,1,2,4,1,4,3,15,11,15,16,57,0,"19031","0"
2018-12-04 22:32:37,2018-12-04 22:38:20,0,100,343,1,2018-12-04 22:38:20,"anonymous","EN",18,2,1,1,1,2,2,5,4,4,2,1,1,1,5,5,5,5,5,1,5,5,1,1,1,1,1,1,4,4,3,4,4,1,1,1,4,4,1,4,1,1,4,1,3,1,3,1,4,2,4,5,5,5,5,1,1,3,1,1,1,1,3,5,2,5,1,5,5,3,5,5,6,17,6,35,88,0,"19047","0"
2018-12-04 22:48:44,2018-12-04 22:54:50,0,100,366,1,2018-12-04 22:54:51,"anonymous","EN",19,1,1,1,2,1,1,5,1,1,1,1,1,1,5,5,5,1,1,1,1,5,4,3,5,2,5,4,2,1,1,2,3,1,1,1,2,1,3,3,1,3,4,1,1,1,1,1,6,2,1,4,1,3,2,1,1,1,1,1,1,1,2,1,5,1,1,2,2,1,6,6,23,5,23,23,55,0,"19026","0"
2018-12-04 23:21:51,2018-12-04 23:29:25,0,100,454,1,2018-12-04 23:29:26,"anonymous","EN",18,1,1,1,1,2,3,5,3,3,2,2,2,1,5,5,5,4,3,1,2,4,2,5,4,4,5,4,4,2,1,2,2,1,1,1,2,1,6,1,1,6,4,1,1,2,2,1,3,1,5,3,1,1,2,1,1,1,1,5,1,1,1,3,3,2,1,1,3,1,5,6,24,7,24,28,56,0,"18989","0"
2018-12-05 00:27:17,2018-12-05 00:37:02,0,100,584,1,2018-12-05 00:37:02,"anonymous","EN",20,2,2,1,2,3,3,5,3,3,2,2,1,2,5,5,2,5,2,1,1,5,2,4,3,3,4,3,2,2,1,3,4,1,1,2,2,2,3,3,2,3,4,2,2,2,4,2,4,5,5,3,2,2,2,1,2,2,1,3,2,1,2,4,5,5,1,2,3,2,4,4,19,9,19,25,73,0,"19037","0"
2018-12-05 09:16:12,2018-12-05 09:21:48,0,100,335,1,2018-12-05 09:21:48,"anonymous","EN",18,1,1,2,1,2,4,5,4,2,2,2,2,1,5,5,2,5,4,1,1,4,3,4,5,3,5,3,4,3,3,1,3,1,1,1,3,2,5,1,2,3,4,1,1,2,1,2,4,1,5,5,1,2,1,1,1,2,1,2,1,1,2,4,6,5,1,1,6,1,6,6,23,11,23,26,64,0,"18830","0"
2018-12-05 09:19:25,2018-12-05 09:24:57,0,100,331,1,2018-12-05 09:24:58,"anonymous","EN",18,1,1,1,1,1,1,2,3,2,1,2,1,1,5,5,5,5,3,1,2,5,4,3,2,4,5,5,1,3,1,1,2,1,1,1,3,2,5,2,2,5,4,4,3,2,2,1,2,2,3,2,1,1,2,1,1,2,1,2,1,1,3,3,5,3,1,2,5,2,5,5,23,5,23,30,62,0,"19007","0"
2018-12-05 09:22:24,2018-12-05 09:33:17,0,100,653,1,2018-12-05 09:33:18,"anonymous","EN",18,2,1,1,5,5,5,5,5,5,3,1,1,5,5,5,5,5,5,1,3,5,4,4,4,4,2,4,2,3,3,4,4,1,2,2,4,2,2,1,2,2,4,1,1,5,6,2,6,4,6,6,3,3,5,1,3,3,3,3,1,1,1,3,3,6,1,3,4,2,4,2,22,16,22,33,86,0,"18838","0"
2018-12-05 10:15:25,2018-12-05 10:22:45,0,100,440,1,2018-12-05 10:22:46,"anonymous","EN",18,2,1,2,4,4,4,5,3,4,1,2,2,2,5,5,5,5,3,1,4,5,1,3,1,2,4,1,1,2,2,3,4,1,3,1,2,5,5,1,2,2,4,1,1,3,5,2,6,2,4,5,3,3,4,1,2,4,1,2,1,1,2,5,6,4,1,2,5,1,6,6,12,10,12,32,81,0,"18748","0"
2018-12-05 10:46:41,2018-12-05 10:54:09,0,100,448,1,2018-12-05 10:54:10,"anonymous","EN",18,2,1,1,1,3,4,2,4,4,1,1,3,3,5,5,5,5,5,1,1,5,4,4,4,4,4,4,1,2,2,3,3,1,2,1,2,2,1,2,2,2,4,1,1,3,1,1,4,1,6,5,1,1,3,1,1,1,1,6,1,1,1,2,1,5,1,1,2,2,5,5,24,8,24,31,67,0,"19022","0"
2018-12-05 12:29:36,2018-12-05 12:39:13,0,100,577,1,2018-12-05 12:39:13,"anonymous","EN",20,1,2,2,1,1,1,5,2,2,1,1,1,1,5,2,4,5,2,1,1,3,4,2,2,2,4,2,3,2,3,1,3,1,2,1,4,2,2,1,1,2,4,1,2,4,2,1,3,1,5,4,2,6,5,1,2,3,1,2,2,1,3,4,2,3,1,3,3,5,6,6,16,11,16,22,76,0,"19050","0"
2018-12-05 13:07:26,2018-12-05 13:18:07,0,100,640,1,2018-12-05 13:18:07,"anonymous","EN",19,1,2,1,2,2,2,3,4,4,3,1,2,1,5,5,4,5,2,1,3,4,4,5,4,4,5,4,2,2,2,3,4,1,2,1,2,3,4,3,2,4,4,1,2,2,3,3,4,3,5,4,2,3,3,1,2,2,1,2,2,1,2,3,4,5,1,2,5,2,5,5,26,10,26,28,78,0,"18956","0"
2018-12-05 13:22:04,2018-12-05 13:34:05,0,100,721,1,2018-12-05 13:34:05,"anonymous","EN",20,2,1,2,2,2,2,3,2,2,2,1,1,1,5,5,5,5,1,1,1,5,4,5,4,5,5,4,4,1,3,2,4,1,3,2,3,2,4,1,2,5,4,1,1,1,3,3,2,3,3,3,2,2,3,1,1,2,1,1,2,1,3,3,5,3,1,2,4,1,4,4,27,14,27,27,61,0,"19049","0"
2018-12-05 16:40:49,2018-12-05 16:49:01,0,100,491,1,2018-12-05 16:49:01,"anonymous","EN",18,2,1,1,1,3,3,5,5,5,3,3,1,1,5,5,5,5,5,1,2,5,2,2,3,2,5,2,4,4,2,2,4,1,3,1,4,3,2,3,3,1,4,5,5,1,2,1,5,4,6,6,6,6,6,1,1,3,1,3,3,1,4,6,1,6,1,3,6,1,6,6,16,16,16,32,110,0,"19046","0"
2018-12-05 17:08:27,2018-12-05 17:26:49,0,100,1101,1,2018-12-05 17:26:51,"anonymous","EN",18,1,1,1,1,2,2,5,4,2,1,1,2,2,5,5,5,5,1,1,2,5,2,4,2,5,5,2,4,3,2,2,3,1,1,1,2,4,3,1,3,2,4,1,1,5,2,1,2,3,4,5,3,3,4,1,1,2,4,4,2,1,4,4,4,2,1,1,5,1,6,6,20,10,20,28,78,0,"18943","0"
2018-12-05 17:24:45,2018-12-05 17:33:20,0,100,514,1,2018-12-05 17:33:21,"anonymous","EN",19,1,1,1,2,2,3,3,2,3,2,1,1,4,4,3,2,2,2,1,1,4,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,3,2,1,3,4,1,1,3,3,3,2,5,2,2,2,3,2,1,2,2,1,1,2,1,2,4,2,5,1,4,3,3,6,6,10,1,10,18,70,0,"19054","0"
2018-12-05 17:35:27,2018-12-05 17:46:41,0,100,674,1,2018-12-05 17:46:41,"anonymous","EN",18,1,1,2,1,1,1,5,4,4,2,2,1,3,5,5,4,5,1,1,2,4,2,2,2,5,4,3,1,1,1,3,3,1,1,1,2,2,3,1,1,3,4,1,1,2,3,1,4,3,5,5,3,5,5,2,2,3,1,2,1,1,2,4,4,4,1,1,4,2,6,6,18,5,18,26,76,0,"19053","0"
2018-12-05 19:31:28,2018-12-05 19:39:47,0,100,498,1,2018-12-05 19:39:48,"anonymous","EN",18,1,1,2,2,2,2,2,2,2,2,2,2,2,5,5,3,5,1,1,2,5,4,5,4,5,5,5,2,4,2,2,2,1,1,1,2,2,5,1,1,3,4,1,1,5,4,3,3,1,4,3,1,1,2,1,1,2,1,2,2,1,2,2,2,3,1,1,4,3,4,3,28,8,28,26,59,0,"19056","0"
2018-12-05 21:42:46,2018-12-05 21:49:39,0,100,413,1,2018-12-05 21:49:39,"anonymous","EN",18,1,1,1,2,2,2,5,4,4,2,2,2,2,5,1,5,5,5,1,3,5,4,4,4,3,4,3,3,3,2,3,3,1,2,1,2,3,2,3,2,2,4,1,1,2,2,1,4,1,5,4,3,3,4,1,2,2,2,2,2,1,2,3,5,5,1,2,4,4,6,5,22,11,22,29,74,0,"19040","0"
2018-12-05 22:43:31,2018-12-05 22:54:34,0,100,662,1,2018-12-05 22:54:34,"anonymous","EN",18,1,1,1,1,4,4,5,3,5,3,4,2,1,3,4,2,5,3,5,1,5,4,4,2,4,5,4,4,3,2,2,2,1,2,1,2,3,2,1,2,4,4,1,3,2,5,3,4,1,3,2,4,3,4,6,2,2,3,3,4,2,2,4,2,5,6,1,5,2,5,4,24,10,23,23,82,3,"19053","3"
2018-12-06 01:20:42,2018-12-06 01:28:29,0,100,467,1,2018-12-06 01:28:29,"anonymous","EN",18,2,1,1,1,2,2,5,3,2,3,1,1,1,5,5,5,5,1,1,2,5,2,4,4,2,4,4,2,2,3,3,3,1,2,1,3,3,2,2,3,2,4,1,1,3,2,1,5,1,6,6,5,5,6,1,3,4,3,3,4,1,3,4,1,5,1,4,5,3,6,6,20,11,20,28,100,0,"19059","0"
2018-12-06 12:06:50,2018-12-06 12:14:40,0,100,470,1,2018-12-06 12:14:41,"anonymous","EN",18,1,1,1,1,1,1,5,2,1,1,1,2,2,5,5,5,5,1,1,2,5,2,4,2,4,4,2,2,3,1,2,3,1,2,1,3,3,5,5,2,5,4,1,1,2,2,1,5,2,5,4,2,2,2,1,1,1,1,2,1,1,2,4,6,2,1,1,5,1,6,6,18,9,18,28,67,0,"19060","0"
2018-12-06 12:30:23,2018-12-06 12:44:55,0,100,872,1,2018-12-06 12:44:56,"anonymous","EN",18,2,1,1,1,2,1,5,3,2,1,1,1,2,2,4,1,5,2,1,3,1,4,4,4,3,4,2,3,2,2,3,2,1,1,1,2,1,1,1,1,1,4,1,1,2,3,1,2,1,5,4,3,3,4,1,2,2,2,2,2,1,2,4,6,3,1,2,3,1,5,5,21,8,21,18,63,0,"19053","0"
2018-12-06 12:58:41,2018-12-06 13:10:20,0,100,699,1,2018-12-06 13:10:21,"anonymous","EN",19,2,1,1,2,1,1,5,2,2,1,2,1,2,5,3,2,2,1,1,2,3,3,2,1,5,2,2,2,4,2,2,4,1,2,1,2,2,2,1,5,2,4,1,2,2,3,2,2,4,2,5,3,3,5,1,2,2,2,1,1,1,2,5,6,2,1,4,5,2,5,6,15,11,15,18,74,0,"19053","0"
2018-12-06 13:10:02,2018-12-06 13:36:22,0,100,1580,1,2018-12-06 13:36:23,"anonymous","EN",20,1,2,2,1,1,2,5,4,4,2,4,2,1,2,4,5,5,3,5,1,4,2,4,2,5,5,2,3,3,2,3,4,1,1,1,3,4,3,3,3,4,4,1,4,3,2,1,5,4,6,5,2,6,4,1,1,2,4,5,2,2,2,5,1,3,1,2,5,2,6,6,21,12,20,24,96,1,"18909","1"
2018-12-06 15:11:38,2018-12-06 15:20:55,0,100,557,1,2018-12-06 15:20:56,"anonymous","EN",18,2,1,4,4,4,5,5,5,4,4,1,1,1,5,4,5,5,1,1,2,5,2,3,3,4,3,2,4,2,3,3,4,2,3,1,4,5,6,4,4,3,4,1,1,5,3,1,3,1,3,5,3,4,6,1,4,3,4,4,3,1,2,4,3,5,1,2,4,1,5,6,17,17,17,27,91,0,"18866","0"
2018-12-06 15:12:57,2018-12-06 15:20:59,0,100,481,1,2018-12-06 15:20:59,"anonymous","EN",19,2,2,2,1,2,3,5,3,4,2,2,2,2,5,5,5,5,1,1,1,5,4,5,1,5,5,4,3,1,1,2,4,1,1,1,2,3,2,2,2,3,4,1,3,2,3,1,4,1,4,4,2,1,3,1,1,3,1,1,3,1,1,3,1,5,1,1,3,3,4,6,24,7,24,27,70,0,"18852","0"
2018-12-06 15:26:23,2018-12-06 15:38:57,0,100,753,1,2018-12-06 15:38:57,"anonymous","EN",19,1,2,1,1,1,1,2,2,2,2,2,2,2,2,3,3,5,1,1,1,3,4,4,4,4,4,4,3,2,2,2,3,2,2,1,2,1,1,2,1,1,4,1,1,5,3,1,2,2,4,5,3,3,3,6,1,5,1,2,1,1,2,2,6,3,1,3,2,1,3,4,24,10,24,18,61,1,"18621","1"
2018-12-06 16:46:28,2018-12-06 16:55:48,0,100,559,1,2018-12-06 16:55:48,"anonymous","EN",20,1,2,2,1,2,2,5,3,3,1,1,1,2,5,4,4,1,1,1,1,5,5,5,3,4,5,4,3,2,1,2,4,1,1,1,1,1,2,1,1,6,4,1,2,3,1,1,2,3,3,4,1,2,2,1,1,2,1,1,1,1,1,2,3,5,1,1,3,3,3,4,26,7,26,21,53,0,"19061","0"
2018-12-06 16:50:35,2018-12-06 16:56:02,0,100,326,1,2018-12-06 16:56:02,"anonymous","EN",19,1,2,1,1,1,1,2,3,2,1,1,1,2,1,2,3,1,1,1,1,3,4,4,4,3,4,5,1,2,1,2,3,1,1,1,2,1,2,3,1,2,4,1,1,2,1,1,3,1,2,4,2,3,3,1,1,1,1,3,1,1,2,2,3,2,1,1,2,1,4,4,24,5,24,12,54,0,"19002","0"
2018-12-06 20:06:20,2018-12-06 20:13:24,0,100,423,1,2018-12-06 20:13:24,"anonymous","EN",19,1,1,3,1,2,1,5,2,2,1,2,4,1,5,4,3,5,1,1,1,3,3,2,2,3,4,2,1,1,1,4,1,1,3,1,3,5,2,2,2,2,4,1,1,3,2,2,3,1,3,3,2,2,4,1,2,2,3,1,5,1,2,2,1,2,1,1,6,1,6,6,16,7,16,22,76,0,"18746","0"
2018-12-06 22:49:07,2018-12-06 23:03:09,0,100,842,1,2018-12-06 23:03:10,"anonymous","EN",19,1,1,2,1,1,1,5,4,4,1,2,2,2,5,5,5,5,1,1,1,5,1,2,2,4,5,1,3,2,2,4,4,1,2,1,3,2,3,5,3,1,4,1,1,2,5,1,6,3,6,5,4,4,5,1,1,2,2,5,2,1,2,5,3,5,1,1,5,2,6,6,15,13,15,27,93,0,"19064","0"
2018-12-06 23:00:48,2018-12-06 23:09:16,0,100,507,1,2018-12-06 23:09:17,"anonymous","EN",18,2,2,1,1,3,3,3,4,5,4,2,1,1,5,2,5,5,5,1,5,5,1,5,2,5,4,1,2,3,1,3,1,1,1,1,1,1,3,3,1,3,4,1,1,3,5,3,6,4,6,5,4,5,5,1,3,2,3,6,6,1,3,6,5,6,1,2,6,1,6,6,18,5,18,32,102,0,"19065","0"
2018-12-07 12:49:40,2018-12-07 13:01:51,0,100,731,1,2018-12-07 13:01:52,"anonymous","EN",18,2,1,1,2,3,3,5,4,4,3,1,1,2,4,4,4,5,3,1,2,5,4,4,3,5,4,3,1,2,2,4,4,1,3,2,2,2,3,1,2,2,4,1,1,3,4,2,5,2,3,5,2,5,4,1,2,2,1,1,2,1,2,2,3,4,1,2,3,2,3,3,23,12,23,27,69,0,"18980","0"
2018-12-07 13:10:58,2018-12-07 13:23:22,0,100,744,1,2018-12-07 13:23:23,"anonymous","EN",23,1,1,2,2,4,5,5,5,5,2,2,4,2,3,2,2,1,1,1,1,2,3,2,5,3,3,2,2,1,3,3,4,1,1,1,2,2,3,3,2,1,4,1,3,3,2,3,4,3,2,5,1,3,3,6,6,6,1,2,1,1,2,2,4,2,1,2,3,2,4,5,18,9,18,12,75,1,"18911","1"
2018-12-07 14:07:05,2018-12-07 14:12:56,0,100,351,1,2018-12-07 14:12:57,"anonymous","EN",19,1,1,1,2,2,1,5,4,2,1,1,1,2,5,5,2,5,5,1,1,5,4,4,4,5,5,4,1,2,1,1,3,1,2,1,2,2,5,2,2,4,4,1,1,4,2,1,2,1,5,3,2,2,2,1,1,2,1,1,1,1,1,1,3,2,1,2,4,3,5,5,26,5,26,28,58,0,"19038","0"
2018-12-07 14:17:56,2018-12-07 14:22:31,0,100,275,1,2018-12-07 14:22:31,"anonymous","EN",23,1,2,2,1,1,2,5,3,5,5,5,5,2,5,5,5,5,2,1,3,5,1,3,1,4,4,1,3,4,2,3,4,2,2,1,3,4,2,5,4,2,4,1,2,3,5,2,5,1,6,6,4,5,6,1,2,3,1,3,2,1,3,5,3,5,1,3,6,6,6,6,14,15,14,30,101,0,"19068","0"
2018-12-07 16:08:56,2018-12-07 16:16:48,0,100,471,1,2018-12-07 16:16:48,"anonymous","EN",20,2,2,1,4,4,4,5,4,4,2,2,4,4,4,4,3,4,1,1,4,5,1,1,4,2,2,1,2,2,1,2,3,1,1,1,1,2,4,1,1,2,4,1,1,2,3,2,5,1,4,5,2,5,5,1,2,1,1,1,1,2,2,6,2,6,1,5,5,2,5,2,11,5,11,25,76,0,"18657","0"
2018-12-07 21:35:03,2018-12-07 21:43:07,0,100,483,1,2018-12-07 21:43:08,"anonymous","EN",19,1,2,2,2,1,3,5,5,5,3,2,5,3,5,5,5,5,5,1,3,5,4,4,2,4,4,2,4,3,4,4,4,3,4,4,4,3,3,1,3,3,4,1,1,5,2,1,2,2,3,4,2,2,3,1,1,2,2,4,4,1,3,3,6,6,1,2,2,2,4,3,20,25,20,33,65,0,"18889","0"
2018-12-08 08:16:50,2018-12-08 08:25:15,0,100,505,1,2018-12-08 08:25:16,"anonymous","EN",19,1,2,1,1,1,4,5,3,3,2,1,1,1,5,5,3,5,2,1,2,4,5,2,5,4,2,2,4,4,1,2,4,1,2,1,1,2,6,1,1,6,4,1,2,6,3,1,2,1,4,6,2,5,5,1,2,3,1,2,1,1,2,2,1,5,1,2,5,2,5,5,20,11,20,26,76,0,"19071","0"
2018-12-08 15:31:13,2018-12-08 15:47:29,0,100,975,1,2018-12-08 15:47:29,"anonymous","EN",18,2,2,1,1,1,1,5,3,4,2,1,2,2,5,5,4,1,1,1,1,5,4,4,5,5,5,2,3,3,2,4,4,1,2,4,3,4,1,1,1,1,4,1,1,3,2,1,4,3,5,5,3,3,4,1,2,3,1,1,2,1,2,3,5,2,1,3,4,1,6,6,25,17,25,22,73,0,"18921","0"
2018-12-08 16:13:46,2018-12-08 16:17:28,0,100,222,1,2018-12-08 16:17:29,"anonymous","EN",22,1,2,1,3,3,2,4,3,3,2,2,3,4,2,3,2,4,4,3,2,4,3,3,2,4,3,4,1,2,2,1,1,1,2,3,1,4,3,1,6,4,4,1,1,3,4,3,2,4,3,1,3,2,4,3,3,3,3,2,5,4,3,3,2,4,4,3,2,4,3,4,20,5,19,21,83,3,"19074","3"
2018-12-08 16:28:38,2018-12-08 16:30:11,0,100,92,1,2018-12-08 16:30:12,"anonymous","EN",22,1,2,3,1,2,3,3,2,3,3,2,4,3,2,3,2,2,3,2,2,2,2,2,3,3,3,4,2,1,1,1,1,1,1,1,1,2,3,2,3,3,4,3,3,4,2,3,3,4,2,3,3,4,5,3,3,2,3,4,2,4,3,5,4,3,3,4,2,3,4,3,18,1,17,16,82,3,"19074","3"
2018-12-08 16:34:46,2018-12-08 16:37:55,0,100,189,1,2018-12-08 16:37:56,"anonymous","EN",22,1,1,2,3,2,3,3,2,2,3,3,2,3,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,2,1,3,2,2,3,3,3,2,2,3,2,4,1,1,3,2,3,4,1,3,2,3,3,3,3,2,3,3,2,2,3,3,3,4,2,4,3,3,2,4,3,10,9,10,12,70,2,"19074","2"
2018-12-08 17:49:09,2018-12-08 17:55:39,0,100,390,1,2018-12-08 17:55:39,"anonymous","EN",21,2,2,1,1,2,2,5,4,5,4,3,4,4,5,5,4,5,4,1,2,5,4,4,3,2,3,3,3,3,2,3,4,2,2,1,2,3,2,3,3,2,4,1,2,1,2,1,4,1,4,3,2,3,2,1,1,1,1,2,1,1,3,4,1,4,1,3,4,2,4,4,19,13,19,30,69,0,"15697","0"
2018-12-08 17:59:30,2018-12-08 18:07:25,0,100,475,1,2018-12-08 18:07:25,"anonymous","EN",19,2,2,2,2,2,2,5,4,2,2,2,1,1,5,4,3,5,2,1,2,4,1,1,1,3,4,1,3,2,1,2,4,1,2,1,1,5,2,5,5,1,4,2,1,4,3,1,2,1,3,5,4,3,3,1,2,2,2,2,3,1,2,5,4,4,1,2,4,5,5,5,11,8,11,25,80,0,"19039","0"
2018-12-08 18:05:10,2018-12-08 18:10:52,0,100,341,1,2018-12-08 18:10:52,"anonymous","EN",19,2,1,2,3,5,5,5,5,4,2,2,1,2,5,5,5,5,1,1,2,5,4,2,3,2,4,2,3,3,1,2,2,1,2,1,3,2,3,3,1,3,4,1,1,2,2,2,5,2,6,5,2,4,4,1,3,2,1,1,1,1,1,3,1,6,1,2,3,1,5,5,17,9,17,28,77,0,"17753","0"
2018-12-08 18:03:51,2018-12-08 18:13:50,0,100,598,1,2018-12-08 18:13:50,"anonymous","EN",19,1,1,1,2,2,3,5,4,4,2,2,1,2,5,4,2,3,1,1,2,1,5,4,5,4,5,5,1,1,1,1,3,1,1,1,1,3,4,2,1,1,4,5,1,4,2,1,1,2,2,3,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,3,2,5,5,28,2,28,18,58,0,"19072","0"
2018-12-08 17:53:57,2018-12-08 19:09:54,0,100,4556,1,2018-12-08 19:09:55,"anonymous","EN",18,1,1,1,1,2,1,3,2,3,1,1,1,1,5,5,5,5,1,1,2,5,4,4,4,4,4,4,2,3,2,4,2,1,2,1,2,1,4,1,1,5,4,1,1,1,3,1,3,1,5,3,3,3,2,1,1,2,1,1,1,1,1,2,4,2,1,2,3,2,6,6,24,10,24,28,59,0,"18752","0"
2018-12-08 19:02:30,2018-12-08 19:10:53,0,100,503,1,2018-12-08 19:10:53,"anonymous","EN",19,1,2,3,1,1,2,5,2,4,4,2,4,2,5,5,5,5,5,1,5,5,3,4,2,3,5,3,2,2,1,4,3,1,3,1,3,2,6,3,2,6,4,2,3,2,5,6,4,2,5,3,2,2,3,1,1,3,3,3,2,1,2,3,1,5,1,2,6,2,6,2,20,11,20,35,86,0,"17810","0"
2018-12-08 19:20:39,2018-12-08 19:38:00,0,100,1040,1,2018-12-08 19:38:00,"anonymous","EN",18,1,1,1,2,1,2,5,4,3,1,1,2,2,5,5,5,5,1,1,1,5,1,4,3,1,5,1,2,2,1,2,4,1,1,1,1,2,2,2,1,2,4,1,1,4,6,2,6,4,5,6,6,5,6,1,1,2,1,1,1,1,5,5,4,5,1,2,2,4,5,6,15,6,15,27,88,0,"18987","0"
2018-12-08 22:21:54,2018-12-08 22:28:24,0,100,389,1,2018-12-08 22:28:24,"anonymous","EN",18,1,1,1,1,2,1,5,4,4,2,1,2,2,1,1,5,5,2,1,1,4,2,4,2,2,4,2,2,4,2,2,4,1,2,1,2,3,2,1,2,2,4,1,1,4,2,2,4,3,5,5,3,3,5,1,2,1,2,3,2,2,4,5,2,4,1,2,3,1,2,6,16,11,16,19,78,0,"18796","0"
2018-12-09 08:38:51,2018-12-09 08:50:17,0,100,686,1,2018-12-09 08:50:18,"anonymous","EN",18,1,1,1,1,2,4,5,4,4,2,1,1,1,5,3,3,5,1,1,2,4,4,4,4,4,4,4,1,2,1,1,3,1,1,1,1,2,1,4,2,1,4,1,1,4,2,1,1,1,4,4,2,1,1,1,1,1,4,2,3,1,2,3,2,6,1,2,3,2,5,4,24,3,24,23,66,0,"18816","0"
2018-12-09 14:05:22,2018-12-09 14:11:24,0,100,362,1,2018-12-09 14:11:24,"anonymous","EN",18,2,1,1,4,4,5,5,4,3,1,2,1,1,5,5,4,1,1,1,2,5,2,2,2,4,4,1,3,3,2,1,4,1,2,1,2,2,5,1,1,5,4,1,1,5,1,1,3,1,3,3,1,4,4,1,1,1,1,1,2,1,1,6,5,6,1,2,5,1,6,6,15,10,15,23,62,0,"18630","0"
2018-12-09 14:53:43,2018-12-09 15:00:59,0,100,436,1,2018-12-09 15:00:59,"anonymous","EN",19,1,1,1,1,2,1,5,4,4,2,1,1,3,4,4,2,5,2,1,2,2,4,5,3,5,5,4,2,4,2,2,4,1,2,1,3,2,2,3,2,2,4,1,1,4,3,1,5,6,3,4,2,2,2,1,1,2,1,1,3,1,2,3,5,3,1,3,3,2,4,4,26,12,26,21,67,0,"18724","0"
