"age","gender","roommate","other_sleep","bed_read","bed_study","bed_hw","attention1","bed_internet","bed_tv","bed_eat","bed_friends","bed_videogame","bed_readp","BL_1","BL_2","BL_3","BL_4","BL_5","attention2","BL_6","BL_7","sleepsat1","sleepsat2","sleepsat3","sleepsat4","sleepsat5","sleepsat6","ESS1","ESS2","ESS3","ESS4","ESS5","ESS6","ESS7","ESS8","ESS00","ashs1","ashs2","ashs3","ashs4","ashs5","attention3","ashs6","ashs7","ashs8","ashs9","ashs10","ashs11","ashs12","ashs13","ashs14","ashs15","ashs16","ashs17","attention4","ashs18","ashs19","ashs20","ashs21","ashs22","ashs23","ashs24","ashs26","ashs27","ashs28","attention5","ashs29","ashs30","ashs31","ashs32","ashs33","id","ESS1m1","ESS2m1","ESS3m1","ESS4m1","ESS5m1","ESS6m1","ESS7m1","ESS8m1","ess_total","attention1r","attention2r","attention3r","attention4r","attention5r","att_sum"
18,1,2,1,1,1,1,3,2,2,1,2,2,2,4,5,4,1,1,1,1,5,1,2,2,1,5,2,1,1,1,1,2,1,1,1,2,2,3,1,1,3,4,1,1,2,3,2,3,2,1,4,3,3,3,1,1,2,1,1,1,1,2,5,3,1,1,2,5,3,5,5,19774,0,0,0,0,1,0,0,0,1,0,1,1,1,1,4
18,2,1,2,2,2,3,5,4,5,3,3,3,2,5,5,5,5,1,1,2,5,2,2,2,4,4,2,2,2,1,3,3,1,1,1,1,2,5,3,2,6,4,1,3,2,1,2,4,1,6,5,1,2,6,1,1,2,2,3,3,1,1,6,6,6,1,1,6,3,6,6,19583,1,1,0,2,2,0,0,0,6,1,1,1,1,1,5
21,2,2,2,1,1,1,5,5,5,1,4,1,5,5,1,5,5,5,1,2,5,1,2,2,1,2,1,3,2,1,4,3,1,2,1,3,3,3,2,3,2,4,1,4,3,3,1,4,4,5,5,3,2,5,1,2,2,1,2,2,3,4,4,5,4,1,3,4,5,6,6,19509,2,1,0,3,2,0,1,0,9,1,1,1,1,1,5
18,2,1,1,3,3,3,5,5,4,4,4,2,2,5,5,5,5,4,1,2,5,4,3,2,3,4,2,3,3,1,2,4,1,2,1,2,4,1,1,3,1,4,1,1,5,3,1,2,1,5,5,5,4,5,1,1,4,2,2,1,1,4,3,2,4,1,2,5,2,5,6,19836,2,2,0,1,3,0,1,0,9,1,1,1,1,1,5
17,2,1,1,1,1,1,5,4,4,4,1,1,1,5,5,5,3,2,1,1,4,4,2,3,2,4,4,3,4,2,3,3,1,2,1,3,2,1,1,1,1,4,1,1,2,6,1,5,5,1,4,4,5,3,1,2,4,1,1,1,1,3,1,3,1,1,3,1,4,3,5,19852,2,3,1,2,2,0,1,0,11,1,1,1,1,1,5
24,2,2,2,2,4,4,5,4,5,4,1,1,2,5,5,3,5,5,1,3,2,3,4,3,5,4,3,2,3,2,3,4,1,2,1,2,2,2,2,2,2,4,1,3,4,3,1,5,2,5,6,3,5,6,1,2,3,1,6,3,4,4,3,3,6,1,2,4,3,4,5,19812,1,2,1,2,3,0,1,0,10,1,1,1,1,1,5
19,2,1,2,1,3,4,4,5,5,5,5,5,1,5,5,5,5,4,1,4,4,3,2,3,2,3,3,1,3,1,2,2,3,3,3,3,5,1,4,4,4,4,5,5,5,5,5,5,5,4,4,3,4,4,1,2,5,6,6,6,1,6,5,1,6,1,4,6,6,6,6,19749,0,2,0,1,1,2,2,2,10,0,1,1,1,1,4
20,2,2,1,1,2,2,5,5,5,2,2,1,5,5,5,3,5,2,1,4,5,2,5,2,5,5,2,2,3,2,2,4,1,2,2,3,2,6,3,2,3,4,1,2,2,1,1,4,1,6,6,2,3,4,1,2,2,1,2,1,1,1,3,1,5,1,3,3,1,4,6,19711,1,2,1,1,3,0,1,1,10,1,1,1,1,1,5
18,2,1,2,1,2,2,5,3,3,3,5,1,1,5,4,3,4,3,1,1,4,3,4,4,5,5,2,4,2,2,4,4,1,1,4,2,3,5,2,3,4,4,4,4,5,3,4,4,3,5,3,1,2,1,1,1,2,3,2,2,1,1,4,2,6,1,1,5,1,6,6,19531,3,1,1,3,3,0,0,3,14,1,1,1,1,1,5
21,2,2,2,1,1,1,5,3,1,2,2,1,1,5,4,4,5,1,1,1,4,2,4,4,5,5,3,3,2,1,2,3,1,1,1,1,3,1,1,2,1,4,1,2,1,4,1,5,3,5,5,2,4,2,1,1,1,1,2,2,1,2,4,4,5,1,1,4,1,5,5,19908,2,1,0,1,2,0,0,0,6,1,1,1,1,1,5
19,1,1,1,1,2,2,2,2,3,1,3,1,1,5,5,3,2,1,1,2,4,2,3,2,2,4,2,3,2,3,3,4,1,2,3,2,3,5,3,2,4,4,1,3,1,2,3,3,2,3,3,2,2,3,1,1,3,1,3,2,2,3,5,3,3,1,2,5,2,6,6,19910,2,1,2,2,3,0,1,2,13,0,1,1,1,1,4
18,2,1,1,2,3,2,4,4,5,1,1,1,3,5,5,2,1,1,1,1,3,2,2,3,4,5,2,2,3,1,4,2,1,1,3,3,1,1,1,1,1,4,1,1,3,3,1,4,1,3,5,3,5,5,2,1,2,1,1,6,2,1,3,3,3,1,1,5,4,2,3,19916,1,2,0,3,1,0,0,2,9,0,1,1,0,1,3
21,1,2,1,1,1,1,5,3,2,1,2,1,1,1,1,5,5,1,1,1,5,4,4,4,5,5,4,1,1,1,1,2,1,1,1,1,1,4,2,1,3,4,1,1,2,4,3,4,2,5,5,3,4,5,1,2,3,1,3,1,1,2,3,5,5,1,1,3,2,5,5,19127,0,0,0,0,1,0,0,0,1,1,1,1,1,1,5
18,1,1,1,1,1,2,5,5,5,1,1,2,1,5,5,5,5,1,1,1,1,5,5,4,5,4,4,3,2,2,4,4,1,1,1,2,1,1,2,1,3,4,1,1,4,1,1,6,4,6,4,2,2,3,1,1,1,1,1,1,1,1,1,2,5,1,2,2,2,4,6,19772,2,1,1,3,3,0,0,0,10,1,1,1,1,1,5
19,1,2,1,2,4,5,5,5,5,5,2,2,5,5,5,5,5,5,1,2,5,4,4,4,3,3,4,4,3,1,2,2,1,1,1,1,3,6,2,2,6,4,1,2,3,1,1,4,1,5,6,5,6,6,1,2,2,1,1,1,1,1,2,5,1,1,4,5,2,5,5,19918,3,2,0,1,1,0,0,0,7,1,1,1,1,1,5
19,3,2,1,1,1,1,5,2,2,1,2,2,1,3,3,3,3,2,1,2,1,2,2,4,2,4,2,1,2,2,3,2,1,2,1,2,3,1,2,1,1,4,1,1,4,3,1,1,1,2,4,3,2,4,1,2,3,2,2,1,1,3,2,4,2,1,2,2,2,2,3,19917,0,1,1,2,1,0,1,0,6,1,1,1,1,1,5
19,2,2,1,4,4,4,4,4,4,3,2,1,2,5,5,5,1,1,1,1,5,4,4,4,4,4,3,2,2,1,3,3,1,1,1,2,2,3,1,2,2,4,2,2,4,3,2,3,2,3,4,2,2,3,1,2,1,1,1,1,1,2,3,5,5,1,3,2,2,4,3,19747,1,1,0,2,2,0,0,0,6,0,1,1,1,1,4
20,1,2,2,1,1,2,5,4,4,3,2,4,4,4,3,2,3,2,1,2,5,4,4,3,4,4,3,2,2,1,1,3,1,1,1,2,2,4,1,2,3,4,1,3,5,2,2,4,4,3,4,3,2,2,1,2,3,1,1,1,2,3,2,3,4,1,3,3,2,4,4,19683,1,1,0,0,2,0,0,0,4,1,1,1,1,1,5
23,1,2,2,1,2,1,5,5,5,1,1,1,1,5,5,4,5,2,1,2,5,4,4,4,3,4,4,2,2,2,2,2,1,4,1,2,2,3,1,2,1,4,1,1,3,3,1,5,2,5,5,3,2,4,1,1,3,2,1,1,1,4,3,5,2,1,2,4,4,5,5,19723,1,1,1,1,1,0,3,0,8,1,1,1,1,1,5
21,1,2,1,1,1,1,5,5,5,3,1,1,2,5,5,5,5,1,1,2,5,4,3,4,3,4,3,1,1,1,1,3,1,1,1,1,2,3,1,2,1,4,1,3,2,1,1,6,1,6,4,2,2,2,1,1,1,2,1,1,1,1,2,3,6,1,1,2,2,3,4,19755,0,0,0,0,2,0,0,0,2,1,1,1,1,1,5
18,2,1,2,1,4,2,5,4,5,1,4,1,1,5,5,5,5,3,1,2,3,4,5,4,5,5,4,4,2,2,1,4,1,3,1,4,2,4,2,4,6,4,6,3,6,4,3,4,1,6,6,3,6,5,1,3,3,2,2,2,1,5,3,5,5,1,2,6,3,6,6,19750,3,1,1,0,3,0,2,0,10,1,1,1,1,1,5
19,1,2,4,2,2,2,5,2,2,1,1,2,4,5,5,5,5,3,1,1,5,2,2,2,2,2,2,1,2,1,3,2,1,1,1,2,2,4,5,2,5,4,1,2,2,2,1,4,1,6,5,4,4,4,1,1,2,1,4,1,1,2,4,3,2,1,2,5,3,5,5,19826,0,1,0,2,1,0,0,0,4,1,1,1,1,1,5
23,2,2,2,1,2,2,5,2,2,1,2,1,2,3,5,5,1,2,1,1,5,2,2,2,5,2,2,4,3,3,4,4,2,4,3,4,3,4,2,1,3,4,1,2,1,4,2,1,6,1,2,3,4,4,1,2,3,2,3,2,2,1,3,1,2,1,1,4,4,4,2,19685,3,2,2,3,3,1,3,2,19,1,1,1,1,1,5
20,1,2,5,1,1,1,5,4,1,2,2,1,2,5,5,5,5,5,1,1,5,2,2,2,2,5,2,3,3,2,3,4,1,1,1,2,3,4,1,2,1,4,6,3,2,5,1,6,6,6,6,3,5,5,1,2,3,2,4,1,1,3,5,4,5,1,5,6,3,6,6,19840,2,2,1,2,3,0,0,0,10,1,1,1,1,1,5
19,1,2,1,2,2,1,5,4,3,2,1,2,2,5,5,3,5,3,1,2,3,2,4,1,5,4,1,3,2,3,3,4,1,2,2,3,3,2,3,2,1,4,1,1,3,2,1,4,2,5,3,3,2,4,1,2,1,1,3,2,1,4,6,5,3,1,4,3,5,6,6,19888,2,1,2,2,3,0,1,1,12,1,1,1,1,1,5
20,2,2,2,1,2,2,5,4,3,2,2,1,2,5,5,5,5,5,1,5,5,4,2,1,1,1,1,2,2,1,2,4,1,2,1,2,3,5,1,2,4,4,1,2,3,3,3,3,1,6,6,3,4,5,1,2,3,1,2,3,1,3,3,4,5,1,5,5,3,6,6,19803,1,1,0,1,3,0,1,0,7,1,1,1,1,1,5
20,1,2,2,1,2,1,1,2,2,1,1,1,2,5,5,4,5,1,1,4,5,4,4,4,3,3,3,1,2,2,3,4,1,2,3,3,2,5,3,2,3,4,1,2,3,2,2,3,2,1,4,2,4,4,1,1,2,1,1,1,1,2,3,4,4,1,2,4,2,6,6,19865,0,1,1,2,3,0,1,2,10,0,1,1,1,1,4
18,2,2,1,1,2,2,5,5,4,1,3,1,2,5,5,5,1,2,1,2,5,3,4,4,4,4,3,4,3,2,2,3,1,1,1,2,2,5,1,1,4,4,1,1,3,3,3,3,2,6,6,5,5,6,6,2,2,4,1,5,1,2,3,5,4,1,2,3,1,5,6,19712,3,2,1,1,2,0,0,0,9,1,1,1,0,1,4
19,1,2,2,2,2,1,4,3,3,2,1,2,4,5,5,5,5,5,1,2,5,2,3,2,5,4,2,1,2,1,2,2,1,1,1,2,1,4,4,1,1,4,1,1,3,3,1,6,2,6,5,3,3,3,1,2,2,1,5,3,2,2,4,2,4,1,2,3,3,3,3,19811,0,1,0,1,1,0,0,0,3,0,1,1,1,1,4
20,2,2,2,1,1,2,5,2,2,2,1,1,2,5,5,5,5,1,1,1,3,4,4,4,3,3,2,2,2,1,3,4,2,2,1,2,6,2,5,2,2,4,1,1,5,5,1,5,1,6,6,6,6,6,1,2,2,2,2,2,2,2,3,3,6,1,4,4,1,3,1,19849,1,1,0,2,3,1,1,0,9,1,1,1,1,1,5
19,2,1,1,2,2,2,2,2,2,1,1,2,2,5,5,5,5,5,5,5,5,3,4,2,4,4,3,3,2,2,4,4,2,1,2,3,3,2,3,2,3,4,1,1,3,3,2,2,1,4,4,3,4,4,1,3,2,3,3,3,2,4,2,2,3,2,2,3,3,4,4,19900,2,1,1,3,3,1,0,1,12,0,0,1,1,0,2
19,1,1,2,1,1,1,5,4,5,1,1,2,1,5,5,5,5,1,1,2,5,3,3,4,1,3,3,4,2,2,3,3,1,1,1,2,2,1,1,1,1,4,1,2,5,2,1,6,1,6,2,2,1,2,1,1,2,1,5,2,2,2,2,6,5,1,2,4,2,5,5,19540,3,1,1,2,2,0,0,0,9,1,1,1,1,1,5
20,1,2,2,1,1,1,5,4,4,1,1,2,1,5,1,5,5,1,1,2,5,2,4,3,5,5,4,2,4,3,4,2,1,1,1,2,5,3,3,4,2,4,1,1,2,1,1,5,1,3,3,2,4,4,1,1,3,1,3,1,1,1,3,4,4,1,1,6,1,6,6,19559,1,3,2,3,1,0,0,0,10,1,1,1,1,1,5
18,2,1,1,1,2,1,5,5,5,3,2,4,1,5,5,5,5,5,1,2,5,2,3,2,1,4,3,1,3,1,2,2,1,1,1,2,1,2,2,2,2,4,6,1,3,2,1,6,4,6,6,3,2,5,1,2,3,1,2,1,1,2,5,3,6,1,2,6,5,6,6,19876,0,2,0,1,1,0,0,0,4,1,1,1,1,1,5
19,1,1,2,2,1,1,1,4,4,4,1,1,2,5,5,5,5,3,5,4,4,3,2,3,5,4,4,3,2,3,4,4,1,1,1,2,2,1,1,2,1,4,1,1,3,5,1,2,1,5,5,4,4,5,1,1,3,3,3,3,3,1,3,1,2,1,3,4,3,3,3,19909,2,1,2,3,3,0,0,0,11,0,0,1,1,1,3
22,1,2,1,1,2,1,4,5,3,2,2,2,1,5,5,5,5,5,1,2,5,4,4,3,3,4,5,3,3,1,3,2,1,2,1,2,3,2,3,2,3,4,1,3,2,2,2,5,5,5,5,2,2,2,1,1,3,1,2,2,1,2,1,5,5,1,6,6,2,2,2,19461,2,2,0,2,1,0,1,0,8,0,1,1,1,1,4
19,2,1,2,4,4,4,2,4,4,2,2,2,5,5,5,5,5,5,1,4,5,4,4,2,4,4,1,3,2,2,3,3,1,1,1,2,3,2,2,3,2,4,1,3,5,2,1,4,3,6,6,4,5,6,1,2,3,1,1,1,1,3,3,4,5,1,3,5,5,6,6,19807,2,1,1,2,2,0,0,0,8,0,1,1,1,1,4
19,2,1,4,5,5,5,3,4,5,3,1,1,2,3,2,2,1,1,1,1,1,4,4,5,2,3,3,2,2,1,1,3,1,1,1,2,2,2,1,1,2,4,1,1,2,1,1,2,1,2,3,1,4,3,1,1,2,1,1,2,1,2,2,5,6,1,2,2,1,5,6,19615,1,1,0,0,2,0,0,0,4,0,1,1,1,1,4
20,2,1,4,3,3,2,5,4,4,2,2,1,1,5,4,3,5,1,1,2,5,4,4,2,2,4,1,2,2,1,3,3,1,1,1,1,2,1,3,1,1,4,5,2,1,3,1,5,1,5,5,3,5,5,1,2,3,1,1,2,1,2,2,6,3,1,1,3,2,4,5,19879,1,1,0,2,2,0,0,0,6,1,1,1,1,1,5
18,2,1,1,2,3,3,5,4,3,2,1,2,1,1,2,5,5,5,1,3,5,4,3,3,3,5,2,3,1,3,1,3,1,1,1,3,2,6,5,2,6,4,1,2,3,4,6,5,5,6,5,3,4,5,1,2,3,1,1,1,1,1,2,6,6,1,1,5,3,6,2,19551,2,0,2,0,2,0,0,0,6,1,1,1,1,1,5
22,2,2,2,2,2,2,3,3,3,2,2,1,3,5,5,5,5,5,1,2,4,2,2,4,3,4,2,4,3,4,4,4,1,3,2,4,3,2,2,4,2,4,1,2,3,3,1,3,2,5,4,3,4,4,1,2,2,1,5,2,1,3,3,4,3,1,3,4,1,4,5,19823,3,2,3,3,3,0,2,1,17,0,1,1,1,1,4
21,1,2,2,1,2,3,5,4,3,2,2,1,1,5,4,2,5,2,1,1,4,4,3,3,2,4,4,3,2,1,2,3,1,1,1,1,2,6,2,1,4,4,1,3,2,2,2,2,2,4,3,1,2,2,1,1,2,2,2,1,1,2,2,3,5,1,1,2,1,6,6,19631,2,1,0,1,2,0,0,0,6,1,1,1,1,1,5
18,1,1,1,1,1,1,5,3,2,1,1,1,1,5,5,4,3,1,1,2,5,5,3,4,3,5,3,2,3,2,4,2,1,3,1,3,2,2,1,2,1,4,1,2,4,1,1,3,1,3,4,2,5,2,1,1,2,3,1,1,1,1,2,6,1,1,1,4,1,6,6,19794,1,2,1,3,1,0,2,0,10,1,1,1,1,1,5
19,2,1,2,1,3,3,5,4,4,2,1,1,1,5,5,5,5,5,1,5,5,4,4,4,5,5,3,3,4,2,3,4,1,3,1,2,3,1,1,2,2,4,1,1,3,2,1,4,2,5,5,2,3,3,1,2,1,2,3,2,1,3,2,1,3,1,2,3,1,5,5,19659,2,3,1,2,3,0,2,0,13,1,1,1,1,1,5
19,2,2,5,4,4,5,5,5,5,5,3,1,4,5,5,5,5,5,1,3,5,2,3,3,2,3,1,4,3,2,4,4,1,2,2,3,4,2,3,5,2,4,2,5,4,3,2,4,5,6,6,4,6,6,2,5,3,2,1,1,1,2,4,5,6,1,2,6,3,6,6,19714,3,2,1,3,3,0,1,1,14,1,1,1,0,1,4
19,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,5,5,2,1,2,5,2,2,3,1,4,2,3,4,3,4,4,1,2,1,4,4,2,2,3,1,4,1,1,1,3,1,6,1,2,2,1,2,3,1,1,3,1,1,1,1,6,5,1,1,1,1,4,2,5,5,19844,2,3,2,3,3,0,1,0,14,0,1,1,1,1,4
20,2,1,1,1,1,1,5,3,2,2,1,2,2,1,1,5,1,1,1,2,5,4,2,1,1,5,2,1,3,1,4,4,1,4,1,1,1,2,1,1,1,4,1,1,3,3,1,5,1,6,6,2,2,2,1,1,2,1,1,1,1,1,1,5,3,1,1,3,2,5,5,19611,0,2,0,3,3,0,3,0,11,1,1,1,1,1,5
21,1,2,4,2,2,2,5,5,4,2,2,4,2,4,4,4,4,4,1,4,4,4,4,4,4,4,4,2,4,2,1,3,1,1,1,2,3,4,3,1,2,4,1,1,3,2,1,3,3,3,3,2,3,2,1,2,2,1,3,2,2,1,3,3,3,1,3,4,3,3,3,19873,1,3,1,0,2,0,0,0,7,1,1,1,1,1,5
19,1,1,1,3,3,4,5,4,5,5,1,2,2,5,5,3,5,2,1,2,3,2,1,2,2,2,1,3,2,1,1,4,1,1,1,2,3,4,3,2,3,4,1,1,1,2,3,5,2,5,5,5,3,5,1,2,3,1,3,1,1,2,4,1,4,1,2,5,4,6,6,19724,2,1,0,0,3,0,0,0,6,1,1,1,1,1,5
18,1,1,1,2,2,2,1,4,3,2,2,3,1,5,5,5,5,1,1,2,5,3,2,2,1,4,4,2,2,1,3,2,1,1,1,1,2,4,1,1,3,4,1,1,3,3,1,3,1,4,4,3,2,2,1,1,2,1,1,1,1,2,3,5,5,1,2,4,4,5,5,19745,1,1,0,2,1,0,0,0,5,0,1,1,1,1,4
19,1,2,2,1,2,2,3,3,4,2,2,4,1,5,5,4,5,3,1,1,5,4,3,2,4,5,2,3,2,2,3,4,1,1,1,3,2,5,2,1,5,4,1,2,4,3,2,4,2,4,4,2,2,3,1,1,1,1,3,1,1,1,5,1,5,1,1,3,3,5,6,19883,2,1,1,2,3,0,0,0,9,0,1,1,1,1,4
21,1,2,2,4,2,1,5,5,5,5,2,5,5,5,5,5,5,5,2,1,5,1,4,2,3,5,3,3,2,1,4,2,1,2,1,4,6,6,5,6,6,4,1,3,6,6,6,6,6,6,6,3,3,6,1,1,6,3,3,5,5,5,4,1,1,1,5,6,3,6,6,18912,2,1,0,3,1,0,1,0,8,1,0,1,1,1,4
19,2,1,2,2,3,4,3,4,4,2,2,5,3,5,5,4,5,1,1,3,5,2,2,2,3,3,2,3,3,2,3,3,1,2,1,2,2,1,5,2,1,4,1,1,3,2,1,4,1,2,4,3,3,4,1,1,2,3,3,2,1,3,4,4,6,1,3,3,3,5,6,19798,2,2,1,2,2,0,1,0,10,0,1,1,1,1,4
20,1,2,3,1,2,1,5,5,5,1,1,1,2,5,5,5,5,4,1,5,4,2,2,4,2,2,2,4,3,1,3,3,1,2,1,3,3,3,2,3,3,4,1,3,5,1,1,4,2,4,3,2,2,4,1,1,2,3,4,1,1,2,3,2,2,1,2,6,3,6,6,19565,3,2,0,2,2,0,1,0,10,1,1,1,1,1,5
17,1,1,1,2,2,1,5,2,2,2,2,1,1,1,1,2,1,1,1,1,2,4,4,3,2,5,3,1,1,1,1,2,1,1,1,1,1,4,2,1,4,4,1,1,4,2,4,3,6,2,5,2,2,2,1,1,2,1,1,1,1,1,2,5,2,1,3,4,3,5,5,19534,0,0,0,0,1,0,0,0,1,1,1,1,1,1,5
19,2,2,2,2,3,3,5,5,5,2,2,1,2,5,5,5,5,4,1,4,5,2,2,3,2,1,3,2,2,1,3,3,1,1,1,2,3,5,2,2,4,4,1,1,2,2,3,6,1,6,5,2,4,4,1,2,3,2,2,2,1,2,3,2,4,1,4,5,4,6,5,19760,1,1,0,2,2,0,0,0,6,1,1,1,1,1,5
18,1,1,2,1,1,1,5,3,3,2,2,2,2,5,5,2,5,1,1,1,5,4,4,4,4,5,4,3,2,2,1,3,1,2,1,3,3,6,3,3,6,4,1,2,5,2,2,2,3,3,4,2,4,3,1,2,3,1,2,1,1,3,3,5,3,1,1,3,2,5,5,19746,2,1,1,0,2,0,1,0,7,1,1,1,1,1,5
19,1,1,3,1,2,3,5,5,5,3,3,4,1,5,5,5,5,2,1,4,5,5,4,3,4,4,4,4,2,1,2,4,1,2,1,3,2,4,2,2,3,4,3,2,4,2,2,4,3,4,2,2,2,3,1,1,3,3,2,1,1,2,3,2,6,1,2,3,2,4,4,19926,3,1,0,1,3,0,1,0,9,1,1,1,1,1,5
18,1,1,1,1,1,1,5,3,4,1,1,1,1,4,4,4,4,4,1,2,4,5,4,5,4,4,4,1,2,2,1,3,1,1,1,2,2,4,5,1,4,4,1,1,4,1,1,5,1,5,3,2,1,3,1,1,2,3,5,1,1,2,3,4,3,1,4,5,4,6,6,19710,0,1,1,0,2,0,0,0,4,1,1,1,1,1,5
19,2,1,1,3,3,2,4,4,4,1,2,2,2,5,5,5,5,5,1,1,5,4,4,5,4,5,4,1,2,1,2,3,1,1,1,1,3,3,1,1,1,4,1,1,3,1,1,3,1,6,5,2,2,2,1,1,1,1,2,1,1,1,1,3,3,1,1,3,1,5,5,19664,0,1,0,1,2,0,0,0,4,0,1,1,1,1,4
21,1,2,2,1,1,1,5,5,4,3,2,3,1,5,5,3,5,2,1,2,4,4,3,2,5,4,2,1,2,1,2,3,1,2,1,2,2,1,2,2,3,4,5,4,2,2,3,6,1,6,4,2,3,3,1,2,3,1,5,2,1,2,3,2,5,1,2,4,4,6,6,19935,0,1,0,1,2,0,1,0,5,1,1,1,1,1,5
21,1,2,2,2,1,1,5,4,4,4,2,2,1,5,4,4,5,1,1,2,5,4,4,3,4,3,3,4,3,2,2,3,1,2,2,4,5,6,1,2,4,4,4,3,2,2,3,3,4,4,3,2,4,4,1,2,3,1,2,1,1,2,3,3,2,1,3,5,3,6,6,19940,3,2,1,1,2,0,1,1,11,1,1,1,1,1,5
18,1,1,2,2,3,2,5,4,4,2,3,3,4,5,5,4,5,2,1,2,4,2,2,1,3,5,2,1,2,1,4,2,1,1,1,3,5,4,4,4,2,4,1,1,2,2,1,3,2,2,4,3,2,3,1,2,5,1,2,3,1,6,6,5,5,1,3,6,2,6,6,19912,0,1,0,3,1,0,0,0,5,1,1,1,1,1,5
18,1,2,1,2,3,1,5,4,4,1,1,2,3,5,5,4,3,1,1,2,5,4,4,5,2,4,4,1,1,1,1,1,1,1,1,1,1,5,4,1,3,4,1,1,2,1,1,4,2,4,4,2,1,3,1,1,1,1,1,1,1,1,2,5,4,1,5,2,1,4,1,19878,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5
19,1,1,1,2,2,3,2,3,4,2,2,2,2,5,4,4,5,3,1,2,5,2,2,1,1,2,1,1,4,2,4,4,1,1,1,3,4,2,4,3,2,4,6,2,4,2,3,1,3,4,5,3,5,5,1,3,2,1,4,3,1,3,6,4,6,1,2,4,1,4,3,19830,0,3,1,3,3,0,0,0,10,0,1,1,1,1,4
19,1,1,1,2,2,4,4,3,2,4,1,4,3,2,4,4,4,2,1,1,5,3,2,2,1,4,3,2,3,4,3,3,1,2,1,3,2,1,2,1,1,4,1,1,2,3,1,5,2,3,5,1,3,3,1,2,3,1,1,1,1,1,3,2,5,1,4,3,5,4,5,19943,1,2,3,2,2,0,1,0,11,0,1,1,1,1,4
20,1,1,1,1,1,1,5,4,4,2,2,1,2,5,4,3,5,5,1,1,5,4,5,4,2,5,4,2,2,1,4,1,1,1,1,2,1,5,2,1,3,4,2,3,2,2,2,4,3,4,3,2,3,3,1,1,3,1,2,2,1,2,3,3,2,1,1,5,2,6,6,19944,1,1,0,3,0,0,0,0,5,1,1,1,1,1,5
20,1,1,1,1,2,1,5,5,2,1,1,1,1,3,5,5,4,1,1,2,4,4,5,3,5,5,5,1,2,1,3,3,1,2,1,3,1,5,1,2,3,4,1,2,4,3,4,5,4,2,4,3,3,5,1,1,2,2,1,2,4,3,2,6,2,1,1,2,2,3,3,19638,0,1,0,2,2,0,1,0,6,1,1,1,1,1,5
19,1,2,2,2,2,1,4,2,2,1,2,1,1,4,2,2,1,1,1,1,3,2,2,1,2,4,2,3,2,3,3,3,1,3,1,4,1,5,1,1,5,4,1,3,2,2,1,3,2,2,4,3,3,3,1,2,2,1,1,1,2,2,4,5,3,1,1,2,2,5,5,19945,2,1,2,2,2,0,2,0,11,0,1,1,1,1,4
19,1,1,1,4,4,2,5,5,5,3,1,4,1,5,5,5,5,5,1,3,5,2,4,3,1,4,2,2,1,1,3,4,1,1,2,2,3,1,3,3,1,4,1,1,1,2,1,5,3,6,6,3,4,6,1,1,1,2,2,2,1,3,4,1,6,1,3,3,3,5,5,19946,1,0,0,2,3,0,0,1,7,1,1,1,1,1,5
19,1,1,1,1,1,1,5,2,4,2,2,1,1,5,5,5,5,4,1,2,5,4,5,4,4,5,4,3,4,2,4,4,2,3,2,2,2,3,2,3,3,4,1,2,5,3,2,2,3,6,4,2,4,5,6,2,3,1,5,2,1,3,3,4,3,1,2,3,2,6,6,19923,2,3,1,3,3,1,2,1,16,1,1,1,0,1,4
18,1,1,1,1,1,1,5,2,2,1,1,2,1,5,4,2,1,1,1,2,5,5,4,4,4,4,4,1,2,1,4,3,1,1,1,1,1,3,2,1,3,4,1,1,3,3,1,5,1,3,3,1,2,2,1,1,1,2,1,1,1,1,3,5,1,1,2,2,1,4,3,19948,0,1,0,3,2,0,0,0,6,1,1,1,1,1,5
20,1,2,1,2,1,1,1,3,4,1,1,2,1,5,5,5,5,1,1,1,5,3,3,2,1,3,3,2,2,3,2,3,1,1,1,1,1,2,1,1,3,4,1,1,1,1,1,5,1,4,2,2,1,2,1,1,1,1,1,1,1,1,2,2,5,1,3,3,3,3,3,19915,1,1,2,1,2,0,0,0,7,0,1,1,1,1,4
21,3,1,1,1,1,1,5,5,2,2,1,4,1,5,5,5,5,5,1,2,5,4,4,5,2,5,4,3,1,2,4,3,1,1,1,2,4,3,2,5,3,4,1,3,2,3,1,6,1,6,6,2,3,3,1,1,2,1,3,3,2,1,3,5,6,1,1,6,6,6,6,19925,2,0,1,3,2,0,0,0,8,1,1,1,1,1,5
18,1,1,1,1,1,2,5,4,4,1,1,1,4,4,4,4,4,1,1,1,4,2,2,4,1,4,3,1,1,1,3,4,1,3,2,3,4,3,1,3,3,4,1,1,2,2,1,5,1,5,5,3,4,4,1,3,4,2,1,2,1,2,3,2,3,1,2,3,2,6,6,19951,0,0,0,2,3,0,2,1,8,1,1,1,1,1,5
18,1,1,2,1,1,1,5,4,4,1,1,1,1,5,5,5,5,1,1,1,5,4,4,4,3,4,3,3,3,2,4,4,1,3,1,2,2,6,4,1,6,4,1,2,2,2,2,4,4,5,4,2,5,4,1,1,2,2,1,1,1,4,5,1,3,1,1,5,3,6,6,19731,2,2,1,3,3,0,2,0,13,1,1,1,1,1,5
